Hospital_ID,Hospital_Name,Location_Lat,Location_Lon,ICU_Beds_Total,ICU_Beds_Occupied,Traffic_Index,Ambulance_ETA_Minutes,Patient_Severity_Level,Weather_Condition
H001,Manipal Hospital,13.089086,77.763663,71,37,6,22,Medium,Stormy
H001,Manipal Hospital,13.098447,77.784915,58,57,1,8,Medium,Foggy
H001,Manipal Hospital,12.882486,77.515749,70,61,2,13,High,Foggy
H001,Manipal Hospital,12.977655,77.629071,61,27,6,13,Medium,Foggy
H003,Sakra Hospital,12.963022,77.683565,97,10,6,18,Medium,Stormy
H003,Sakra Hospital,13.06851,77.77426,92,33,2,21,Medium,Stormy
H003,Sakra Hospital,13.076592,77.666925,70,24,1,7,Low,Clear
H003,Sakra Hospital,12.806619,77.603435,49,7,8,27,Low,Clear
H001,Manipal Hospital,12.951858,77.79496,93,16,10,30,Medium,Rainy
H001,Manipal Hospital,12.957124,77.784096,42,40,4,20,Low,Rainy
H003,Sakra Hospital,12.885586,77.599725,51,13,4,17,Critical,Rainy
H001,Manipal Hospital,13.023937,77.582018,61,39,10,17,High,Rainy
H001,Manipal Hospital,12.922567,77.541184,29,25,7,17,Medium,Stormy
H003,Sakra Hospital,12.841316,77.569285,87,18,8,31,Low,Stormy
H003,Sakra Hospital,12.945051,77.591775,83,1,9,22,Medium,Stormy
H003,Sakra Hospital,12.989575,77.509484,59,45,4,11,High,Foggy
H003,Sakra Hospital,13.062147,77.552898,74,61,4,21,Critical,Rainy
H001,Manipal Hospital,12.854767,77.723281,87,28,9,26,Medium,Clear
H002,Apollo Hospital,12.817635,77.7009,94,46,1,26,Low,Stormy
H002,Apollo Hospital,13.038379,77.548191,52,33,2,22,Low,Rainy
H003,Sakra Hospital,12.915859,77.697752,58,9,0,19,Low,Foggy
H002,Apollo Hospital,12.980814,77.552219,32,16,4,11,High,Foggy
H002,Apollo Hospital,12.970546,77.712542,31,30,0,10,Low,Foggy
H003,Sakra Hospital,12.988334,77.782824,50,23,5,20,Medium,Foggy
H001,Manipal Hospital,12.843822,77.796854,59,56,1,18,Low,Stormy
H001,Manipal Hospital,12.952328,77.777751,46,30,2,15,Critical,Foggy
H003,Sakra Hospital,13.093047,77.660314,77,21,0,18,High,Rainy
H002,Apollo Hospital,12.948728,77.535802,37,16,3,18,Low,Rainy
H002,Apollo Hospital,12.968964,77.646391,63,57,0,14,Critical,Foggy
H003,Sakra Hospital,13.038354,77.675822,79,75,10,19,Low,Rainy
H003,Sakra Hospital,12.871595,77.567917,22,12,2,18,Low,Clear
H003,Sakra Hospital,12.819178,77.563419,52,10,10,32,Low,Stormy
H003,Sakra Hospital,12.976136,77.502465,36,22,6,23,Medium,Foggy
H001,Manipal Hospital,13.023585,77.748801,21,4,9,26,Medium,Rainy
H003,Sakra Hospital,12.880061,77.670499,50,49,2,8,Critical,Stormy
H001,Manipal Hospital,12.944566,77.581162,88,14,1,19,Medium,Clear
H001,Manipal Hospital,13.086248,77.714015,53,15,0,9,Low,Rainy
H001,Manipal Hospital,12.861619,77.590578,91,5,10,25,High,Foggy
H001,Manipal Hospital,12.84622,77.583372,99,6,7,25,High,Stormy
H002,Apollo Hospital,13.010682,77.529425,31,24,1,20,Low,Clear
H003,Sakra Hospital,12.855292,77.597788,40,16,9,25,High,Rainy
H003,Sakra Hospital,13.047674,77.5989,93,19,0,12,Low,Rainy
H001,Manipal Hospital,13.084514,77.754252,68,12,7,20,Medium,Stormy
H001,Manipal Hospital,12.817416,77.63757,88,39,8,20,Medium,Rainy
H003,Sakra Hospital,12.865038,77.724358,93,17,0,8,Medium,Stormy
H001,Manipal Hospital,13.000981,77.708065,63,27,6,19,Medium,Clear
H002,Apollo Hospital,12.947166,77.567569,71,49,8,19,Low,Foggy
H002,Apollo Hospital,12.950724,77.572526,71,31,7,22,Critical,Clear
H003,Sakra Hospital,12.890161,77.752352,86,79,2,11,Medium,Foggy
H002,Apollo Hospital,12.958037,77.530203,98,83,7,25,Low,Stormy
H003,Sakra Hospital,12.891696,77.72184,97,30,2,21,Medium,Rainy
H003,Sakra Hospital,12.914824,77.658568,50,35,3,16,Low,Stormy
H003,Sakra Hospital,12.851868,77.67787,44,3,4,15,Critical,Foggy
H003,Sakra Hospital,12.89602,77.647996,60,29,0,15,Low,Stormy
H003,Sakra Hospital,12.831592,77.514108,60,9,10,26,Low,Rainy
H002,Apollo Hospital,12.857201,77.61294,32,21,2,25,Medium,Rainy
H001,Manipal Hospital,13.091917,77.526817,60,9,3,15,Medium,Rainy
H003,Sakra Hospital,12.912563,77.579775,81,64,3,15,Medium,Clear
H003,Sakra Hospital,12.960855,77.70935,20,15,8,19,High,Foggy
H002,Apollo Hospital,12.825957,77.698974,42,36,9,24,Medium,Clear
H001,Manipal Hospital,12.997482,77.617729,87,86,9,25,Low,Clear
H001,Manipal Hospital,12.873103,77.611173,41,20,2,25,Low,Rainy
H001,Manipal Hospital,12.906322,77.681767,92,53,9,26,Low,Rainy
H001,Manipal Hospital,12.805177,77.549802,62,29,8,21,Low,Stormy
H003,Sakra Hospital,12.918375,77.641672,63,60,5,29,Critical,Foggy
H003,Sakra Hospital,12.884372,77.515254,61,51,9,18,Low,Stormy
H001,Manipal Hospital,13.034284,77.740633,29,24,7,19,Low,Rainy
H003,Sakra Hospital,12.937932,77.795906,98,52,10,21,Low,Rainy
H002,Apollo Hospital,13.048755,77.798677,34,12,9,21,Medium,Clear
H001,Manipal Hospital,12.892276,77.632958,85,49,3,10,Medium,Rainy
H002,Apollo Hospital,13.08494,77.690573,36,34,10,22,Medium,Stormy
H002,Apollo Hospital,12.811203,77.796926,68,9,4,18,Medium,Foggy
H002,Apollo Hospital,13.093393,77.519037,41,39,2,15,Medium,Foggy
H003,Sakra Hospital,13.088982,77.66512,80,37,4,19,Low,Stormy
H001,Manipal Hospital,13.087269,77.603658,24,4,3,11,Medium,Clear
H002,Apollo Hospital,13.056755,77.620127,34,25,1,15,Medium,Rainy
H001,Manipal Hospital,12.967812,77.714929,49,30,1,18,Low,Stormy
H001,Manipal Hospital,12.913735,77.611814,73,64,7,30,Low,Foggy
H002,Apollo Hospital,13.020537,77.675797,74,10,6,19,Low,Foggy
H002,Apollo Hospital,13.061007,77.647367,45,17,9,24,Low,Clear
H002,Apollo Hospital,12.886126,77.510524,97,19,3,18,Low,Stormy
H002,Apollo Hospital,12.849598,77.555639,94,19,6,15,Critical,Clear
H003,Sakra Hospital,13.07641,77.576972,95,90,8,20,Critical,Rainy
H002,Apollo Hospital,12.926079,77.76635,69,38,1,15,Critical,Rainy
H003,Sakra Hospital,12.973235,77.65281,85,27,2,21,Low,Foggy
H003,Sakra Hospital,13.021681,77.778737,95,19,3,19,High,Stormy
H003,Sakra Hospital,13.016982,77.549453,56,30,0,8,High,Rainy
H003,Sakra Hospital,13.069986,77.697627,56,9,1,7,Low,Stormy
H001,Manipal Hospital,13.065767,77.784245,51,19,7,20,Low,Stormy
H001,Manipal Hospital,12.944562,77.536002,82,63,0,13,Medium,Clear
H001,Manipal Hospital,12.920408,77.575804,39,21,3,19,Low,Clear
H002,Apollo Hospital,12.944733,77.705309,70,4,10,31,Medium,Clear
H003,Sakra Hospital,12.951724,77.721442,41,24,2,15,High,Rainy
H003,Sakra Hospital,12.8844,77.767691,90,1,6,27,Medium,Rainy
H002,Apollo Hospital,12.944084,77.684501,82,9,6,22,Low,Stormy
H002,Apollo Hospital,13.053527,77.799852,77,27,8,33,Medium,Clear
H002,Apollo Hospital,12.931658,77.703557,47,46,7,22,Low,Rainy
H002,Apollo Hospital,12.940865,77.516805,85,20,9,35,Low,Foggy
H002,Apollo Hospital,13.055547,77.511453,66,3,6,16,Low,Rainy
H003,Sakra Hospital,12.836162,77.5916,47,12,3,21,High,Clear
H001,Manipal Hospital,12.8223,77.690223,61,57,3,22,Medium,Clear
H001,Manipal Hospital,12.909761,77.59661,58,23,3,17,Low,Clear
H002,Apollo Hospital,13.068147,77.732067,76,30,1,19,Medium,Clear
H003,Sakra Hospital,12.947251,77.724404,32,27,4,16,Low,Foggy
H003,Sakra Hospital,12.859231,77.719109,87,34,3,21,High,Clear
H001,Manipal Hospital,12.834317,77.645588,59,47,3,15,Low,Stormy
H002,Apollo Hospital,13.057475,77.723134,83,57,6,15,Critical,Stormy
H002,Apollo Hospital,12.848577,77.628495,69,52,8,28,Low,Foggy
H001,Manipal Hospital,12.93968,77.514495,35,27,7,19,High,Foggy
H003,Sakra Hospital,13.010539,77.611509,78,6,3,17,Low,Foggy
H002,Apollo Hospital,13.096838,77.723842,72,21,9,26,Critical,Foggy
H003,Sakra Hospital,12.92862,77.707961,41,12,9,28,Low,Rainy
H001,Manipal Hospital,12.83266,77.598611,48,33,2,21,High,Stormy
H002,Apollo Hospital,13.018143,77.720101,54,3,10,31,High,Clear
H002,Apollo Hospital,13.075544,77.796906,86,6,3,14,Low,Stormy
H001,Manipal Hospital,12.996083,77.556558,75,66,7,19,Medium,Rainy
H002,Apollo Hospital,12.865273,77.554961,35,21,7,18,Low,Stormy
H002,Apollo Hospital,12.889725,77.583007,93,35,7,23,Low,Clear
H002,Apollo Hospital,12.923638,77.643832,61,58,3,16,High,Foggy
H003,Sakra Hospital,13.056931,77.767021,97,21,3,17,Low,Foggy
H001,Manipal Hospital,12.845981,77.646409,72,53,10,21,Medium,Clear
H002,Apollo Hospital,12.984013,77.58457,76,47,0,18,Medium,Foggy
H002,Apollo Hospital,13.066235,77.737661,35,8,6,17,High,Rainy
H002,Apollo Hospital,12.858202,77.762724,90,84,6,26,Medium,Clear
H003,Sakra Hospital,12.927793,77.552024,49,42,2,21,Low,Foggy
H001,Manipal Hospital,12.894405,77.559891,45,4,5,12,Low,Foggy
H002,Apollo Hospital,12.896776,77.542213,84,2,2,12,High,Clear
H003,Sakra Hospital,12.818425,77.532031,47,37,1,22,High,Stormy
H002,Apollo Hospital,13.079525,77.55283,89,86,2,20,Low,Foggy
H001,Manipal Hospital,13.007885,77.606816,83,80,2,13,Low,Clear
H003,Sakra Hospital,12.962034,77.530242,58,20,1,21,Medium,Stormy
H003,Sakra Hospital,12.870997,77.656932,99,17,2,16,Medium,Clear
H001,Manipal Hospital,12.869101,77.665531,36,3,10,26,Low,Foggy
H001,Manipal Hospital,12.826577,77.770339,88,81,0,18,Low,Rainy
H001,Manipal Hospital,12.839037,77.525105,74,48,3,13,Low,Rainy
H003,Sakra Hospital,12.932016,77.620998,33,2,6,24,Low,Clear
H002,Apollo Hospital,13.02954,77.70268,74,24,4,18,Medium,Clear
H001,Manipal Hospital,12.902041,77.686753,30,26,10,26,Medium,Foggy
H002,Apollo Hospital,13.00474,77.57642,93,50,8,17,High,Stormy
H003,Sakra Hospital,12.806604,77.540221,33,16,4,20,Low,Foggy
H001,Manipal Hospital,13.011789,77.685682,61,34,10,28,High,Rainy
H001,Manipal Hospital,12.938014,77.550818,21,15,1,6,Critical,Rainy
H002,Apollo Hospital,12.889806,77.743969,33,2,4,20,Low,Rainy
H002,Apollo Hospital,12.923088,77.548415,26,5,6,26,Low,Stormy
H002,Apollo Hospital,13.046686,77.752508,42,36,1,16,Low,Rainy
H002,Apollo Hospital,12.895017,77.640071,100,81,7,21,Medium,Clear
H001,Manipal Hospital,12.808774,77.793446,25,4,4,16,Low,Rainy
H001,Manipal Hospital,13.021258,77.782144,80,73,7,25,Medium,Rainy
H002,Apollo Hospital,12.972797,77.699016,36,26,3,23,Low,Stormy
H002,Apollo Hospital,12.834738,77.672601,26,0,8,15,Low,Clear
H001,Manipal Hospital,12.916943,77.638324,20,8,10,21,Low,Foggy
H003,Sakra Hospital,13.097986,77.747184,87,12,5,22,Medium,Rainy
H001,Manipal Hospital,12.819344,77.677053,48,17,10,25,Low,Foggy
H003,Sakra Hospital,13.026179,77.65663,74,63,7,24,Low,Stormy
H002,Apollo Hospital,12.895306,77.781108,79,48,6,30,High,Foggy
H001,Manipal Hospital,13.033775,77.517901,77,54,3,28,Critical,Stormy
H003,Sakra Hospital,12.938483,77.670719,22,8,5,18,High,Clear
H002,Apollo Hospital,12.97759,77.508155,63,33,10,23,Low,Clear
H002,Apollo Hospital,12.941791,77.771807,76,38,3,25,Medium,Foggy
H003,Sakra Hospital,12.983606,77.672118,48,43,10,23,Low,Stormy
H001,Manipal Hospital,12.994785,77.514032,36,2,0,10,Medium,Foggy
H001,Manipal Hospital,13.09249,77.779698,77,59,5,27,Medium,Clear
H001,Manipal Hospital,12.86404,77.667335,64,17,10,20,Low,Clear
H002,Apollo Hospital,13.019178,77.665693,36,28,5,21,High,Rainy
H002,Apollo Hospital,12.937111,77.620881,67,48,2,16,Low,Rainy
H001,Manipal Hospital,12.919782,77.666738,92,41,7,24,Medium,Clear
H002,Apollo Hospital,12.845637,77.583795,100,41,8,14,Low,Clear
H003,Sakra Hospital,12.950577,77.689367,25,18,0,16,Medium,Clear
H001,Manipal Hospital,12.910144,77.699547,25,5,9,26,Low,Foggy
H002,Apollo Hospital,13.098923,77.670825,74,52,4,16,Low,Clear
H002,Apollo Hospital,13.088142,77.660766,34,24,6,31,Medium,Clear
H002,Apollo Hospital,12.830136,77.760576,93,31,2,17,Low,Stormy
H001,Manipal Hospital,13.076845,77.75492,52,8,10,23,Medium,Foggy
H003,Sakra Hospital,12.801857,77.725275,54,28,0,16,High,Stormy
H002,Apollo Hospital,13.013346,77.682131,46,14,10,24,Low,Stormy
H003,Sakra Hospital,12.966894,77.684941,46,31,2,13,Low,Rainy
H001,Manipal Hospital,13.007967,77.669151,54,41,0,16,Low,Foggy
H001,Manipal Hospital,12.917376,77.562444,90,55,3,11,Low,Foggy
H003,Sakra Hospital,13.010727,77.614537,71,40,7,18,High,Stormy
H001,Manipal Hospital,12.800848,77.747022,38,28,6,21,Low,Rainy
H002,Apollo Hospital,12.919152,77.703869,24,3,1,20,Low,Clear
H002,Apollo Hospital,12.864018,77.644787,87,19,7,21,Low,Stormy
H003,Sakra Hospital,13.040244,77.596753,34,29,3,16,Low,Rainy
H001,Manipal Hospital,12.931707,77.576611,41,1,2,11,Low,Stormy
H001,Manipal Hospital,12.939812,77.699781,84,65,7,20,Low,Clear
H001,Manipal Hospital,13.004733,77.7684,84,50,3,20,Medium,Stormy
H002,Apollo Hospital,12.875943,77.609206,63,8,0,17,Medium,Foggy
H001,Manipal Hospital,12.876486,77.612659,96,30,4,20,Medium,Foggy
H003,Sakra Hospital,13.027097,77.72879,22,10,5,20,Medium,Rainy
H001,Manipal Hospital,12.842343,77.665989,73,4,6,30,Critical,Foggy
H003,Sakra Hospital,12.879824,77.500209,34,3,2,7,Low,Clear
H001,Manipal Hospital,12.896639,77.673053,34,22,3,17,High,Clear
H001,Manipal Hospital,13.045283,77.577286,29,7,5,22,Medium,Clear
H003,Sakra Hospital,12.910301,77.536163,57,10,6,26,Critical,Foggy
H001,Manipal Hospital,12.828826,77.529398,95,64,5,14,Critical,Stormy
H001,Manipal Hospital,12.823416,77.562462,90,32,1,16,High,Foggy
H001,Manipal Hospital,12.95159,77.762919,63,26,2,24,Low,Rainy
H003,Sakra Hospital,12.832319,77.609919,98,75,6,20,Low,Clear
H001,Manipal Hospital,13.089073,77.542063,34,34,2,5,Low,Stormy
H001,Manipal Hospital,12.94001,77.510931,76,16,8,17,Critical,Clear
H003,Sakra Hospital,12.893428,77.744157,89,46,1,18,High,Foggy
H002,Apollo Hospital,12.906554,77.638638,42,41,2,7,Low,Clear
H003,Sakra Hospital,12.823504,77.576335,58,47,6,13,High,Clear
H002,Apollo Hospital,12.845775,77.691958,91,7,6,24,Low,Rainy
H002,Apollo Hospital,12.956347,77.744324,95,90,9,27,Medium,Stormy
H002,Apollo Hospital,13.031366,77.508989,44,10,0,18,Medium,Foggy
H001,Manipal Hospital,13.016557,77.562329,43,12,8,25,Medium,Foggy
H001,Manipal Hospital,13.080953,77.582996,39,14,9,21,Low,Rainy
H003,Sakra Hospital,13.019169,77.787818,93,56,6,26,Low,Clear
H003,Sakra Hospital,12.887449,77.756546,84,67,4,19,Medium,Stormy
H001,Manipal Hospital,12.983148,77.73705,45,21,7,18,Medium,Stormy
H002,Apollo Hospital,12.963215,77.770241,22,8,2,14,Low,Clear
H003,Sakra Hospital,12.944852,77.74173,52,35,7,29,Medium,Stormy
H003,Sakra Hospital,12.926097,77.707547,67,18,5,15,Medium,Clear
H003,Sakra Hospital,13.099094,77.700937,85,84,2,13,Medium,Rainy
H001,Manipal Hospital,12.809542,77.606133,29,26,2,11,High,Foggy
H002,Apollo Hospital,13.003556,77.688594,25,22,0,9,Low,Foggy
H003,Sakra Hospital,12.973459,77.778309,51,27,2,22,Low,Foggy
H003,Sakra Hospital,12.846369,77.765398,63,54,9,16,Low,Rainy
H002,Apollo Hospital,13.039737,77.797708,28,14,9,23,Low,Foggy
H003,Sakra Hospital,12.960185,77.640054,48,45,0,14,Medium,Clear
H001,Manipal Hospital,12.95192,77.606972,92,47,10,23,Medium,Rainy
H001,Manipal Hospital,12.878711,77.633469,53,49,2,20,Low,Foggy
H002,Apollo Hospital,13.095907,77.649406,77,29,9,23,Medium,Stormy
H003,Sakra Hospital,12.965496,77.611484,35,27,4,29,Critical,Rainy
H003,Sakra Hospital,12.98291,77.678625,63,57,6,18,Medium,Foggy
H001,Manipal Hospital,12.871583,77.702373,36,12,6,18,Medium,Foggy
H001,Manipal Hospital,13.077534,77.744516,34,9,6,18,Low,Foggy
H002,Apollo Hospital,12.885713,77.513329,68,9,7,24,Low,Clear
H002,Apollo Hospital,12.971014,77.533672,80,11,2,12,Low,Foggy
H002,Apollo Hospital,12.81868,77.769892,33,17,4,13,High,Rainy
H002,Apollo Hospital,12.86157,77.557981,24,19,2,15,Medium,Stormy
H002,Apollo Hospital,13.023456,77.573352,35,30,8,25,High,Foggy
H002,Apollo Hospital,12.984154,77.751535,23,3,6,22,Medium,Clear
H003,Sakra Hospital,12.847897,77.611938,53,34,2,19,Low,Rainy
H002,Apollo Hospital,12.872155,77.69042,96,78,5,32,Low,Foggy
H001,Manipal Hospital,12.892109,77.731154,85,78,3,21,High,Foggy
H003,Sakra Hospital,12.820461,77.525196,67,27,9,16,Medium,Rainy
H001,Manipal Hospital,12.820697,77.68248,23,17,1,10,Medium,Foggy
H002,Apollo Hospital,12.867378,77.59546,81,15,2,12,Medium,Stormy
H003,Sakra Hospital,13.038866,77.716185,97,14,8,24,Critical,Rainy
H003,Sakra Hospital,13.089207,77.710281,55,37,2,12,High,Stormy
H003,Sakra Hospital,12.91996,77.734219,67,29,7,25,High,Stormy
H001,Manipal Hospital,12.898797,77.721025,43,30,2,13,Medium,Foggy
H003,Sakra Hospital,12.864861,77.755172,23,8,10,27,High,Rainy
H003,Sakra Hospital,12.9003,77.752453,44,30,1,15,Low,Clear
H003,Sakra Hospital,12.865808,77.546299,63,20,9,22,High,Rainy
H001,Manipal Hospital,12.968608,77.547463,52,39,1,23,Medium,Clear
H001,Manipal Hospital,12.879093,77.546414,40,19,6,23,Low,Foggy
H003,Sakra Hospital,13.019092,77.605322,36,35,6,20,Low,Stormy
H003,Sakra Hospital,12.808818,77.679588,50,37,8,16,Low,Foggy
H001,Manipal Hospital,12.915151,77.742549,84,55,0,14,Medium,Foggy
H002,Apollo Hospital,12.922853,77.677114,83,19,4,20,Low,Foggy
H002,Apollo Hospital,12.919173,77.779263,80,4,9,22,Critical,Foggy
H002,Apollo Hospital,12.908763,77.696221,97,78,2,15,Low,Rainy
H001,Manipal Hospital,13.078069,77.550993,97,7,1,14,Medium,Stormy
H001,Manipal Hospital,12.966347,77.598817,51,47,0,17,Low,Rainy
H001,Manipal Hospital,12.861651,77.61379,21,6,0,12,Medium,Clear
H003,Sakra Hospital,13.082737,77.782557,81,27,7,17,High,Clear
H003,Sakra Hospital,12.9801,77.719834,96,74,0,20,Low,Clear
H001,Manipal Hospital,12.938775,77.792738,34,30,5,16,High,Rainy
H003,Sakra Hospital,13.098473,77.577942,78,40,1,21,Low,Rainy
H001,Manipal Hospital,12.913457,77.729958,32,1,8,16,Low,Foggy
H001,Manipal Hospital,12.922019,77.789808,63,43,4,11,Medium,Stormy
H002,Apollo Hospital,12.907951,77.632673,81,59,7,15,Low,Foggy
H001,Manipal Hospital,12.921895,77.788936,74,49,7,29,Low,Rainy
H002,Apollo Hospital,12.940815,77.752731,62,24,8,14,Medium,Stormy
H003,Sakra Hospital,12.972535,77.641029,46,14,2,15,Low,Stormy
H001,Manipal Hospital,13.075834,77.797152,58,34,8,12,High,Foggy
H002,Apollo Hospital,12.912099,77.685533,44,42,5,14,Low,Clear
H003,Sakra Hospital,13.036289,77.781018,30,28,10,31,High,Stormy
H002,Apollo Hospital,12.846812,77.753225,90,75,8,32,High,Rainy
H003,Sakra Hospital,12.869891,77.561203,73,22,9,24,Medium,Rainy
H001,Manipal Hospital,12.954838,77.773843,41,34,10,27,High,Stormy
H003,Sakra Hospital,12.984592,77.68994,84,55,9,26,Low,Foggy
H002,Apollo Hospital,13.006312,77.541135,91,56,6,17,Low,Foggy
H001,Manipal Hospital,13.010645,77.581025,38,34,1,6,Low,Foggy
H001,Manipal Hospital,12.812601,77.797222,41,21,5,21,Low,Clear
H001,Manipal Hospital,12.928093,77.531319,59,12,7,22,High,Stormy
H003,Sakra Hospital,13.017008,77.727404,60,12,9,26,Low,Foggy
H003,Sakra Hospital,13.006573,77.628148,20,7,9,28,High,Rainy
H002,Apollo Hospital,12.852143,77.61598,88,64,3,16,Medium,Clear
H002,Apollo Hospital,13.02476,77.644846,90,17,3,20,Critical,Stormy
H002,Apollo Hospital,12.916667,77.647436,65,42,9,18,Low,Clear
H002,Apollo Hospital,12.929143,77.539537,46,28,0,2,High,Foggy
H003,Sakra Hospital,13.04323,77.683743,68,27,0,8,High,Foggy
H002,Apollo Hospital,12.826194,77.680158,43,32,7,22,Medium,Rainy
H002,Apollo Hospital,13.007122,77.554676,81,76,8,30,Low,Rainy
H002,Apollo Hospital,12.868172,77.64579,63,20,2,8,Low,Stormy
H003,Sakra Hospital,12.900135,77.614299,39,20,1,12,Low,Foggy
H003,Sakra Hospital,12.922166,77.659362,81,62,0,12,Low,Clear
H003,Sakra Hospital,13.007515,77.521443,39,26,7,19,Critical,Rainy
H002,Apollo Hospital,13.055138,77.593964,26,4,3,21,High,Stormy
H002,Apollo Hospital,12.925338,77.675474,80,20,2,14,High,Stormy
H001,Manipal Hospital,13.046651,77.544751,48,29,8,15,High,Clear
H001,Manipal Hospital,12.887186,77.742154,35,15,7,25,Low,Clear
H001,Manipal Hospital,12.901696,77.770179,79,12,10,20,Low,Clear
H001,Manipal Hospital,13.013441,77.622855,22,4,6,21,Medium,Stormy
H002,Apollo Hospital,12.971411,77.519217,99,12,0,15,Low,Foggy
H003,Sakra Hospital,12.93315,77.544591,75,17,2,17,Low,Foggy
H003,Sakra Hospital,12.98765,77.666054,26,16,9,31,Critical,Foggy
H003,Sakra Hospital,12.920234,77.657295,85,21,4,20,Medium,Stormy
H002,Apollo Hospital,13.081087,77.783412,71,16,9,25,High,Foggy
H003,Sakra Hospital,13.069236,77.504281,47,10,4,14,Critical,Stormy
H002,Apollo Hospital,13.000696,77.555327,73,46,9,22,Low,Stormy
H001,Manipal Hospital,12.881723,77.666362,97,78,5,20,Medium,Foggy
H001,Manipal Hospital,12.864465,77.753172,56,29,0,25,Medium,Clear
H001,Manipal Hospital,13.037027,77.679778,63,23,4,28,High,Stormy
H003,Sakra Hospital,12.868885,77.687826,64,47,6,19,Low,Foggy
H001,Manipal Hospital,12.858445,77.659375,54,26,3,16,Low,Rainy
H001,Manipal Hospital,12.809992,77.549221,51,36,1,16,Low,Foggy
H003,Sakra Hospital,12.993855,77.619282,44,7,4,19,Low,Foggy
H002,Apollo Hospital,12.982421,77.748534,76,1,7,30,Low,Rainy
H002,Apollo Hospital,12.866331,77.741129,51,27,6,27,Low,Rainy
H001,Manipal Hospital,12.848938,77.718942,89,59,6,23,High,Stormy
H002,Apollo Hospital,13.01405,77.6235,85,11,4,28,Low,Rainy
H001,Manipal Hospital,12.893495,77.711624,22,21,3,11,Medium,Stormy
H003,Sakra Hospital,12.996143,77.58938,52,40,8,26,Low,Rainy
H002,Apollo Hospital,12.845569,77.673896,47,38,9,22,Low,Rainy
H001,Manipal Hospital,13.05597,77.613024,59,36,1,22,Low,Rainy
H002,Apollo Hospital,12.867197,77.589144,47,5,6,18,Low,Rainy
H002,Apollo Hospital,12.835849,77.523143,27,14,5,10,Low,Foggy
H003,Sakra Hospital,12.988474,77.781036,43,2,9,31,Medium,Foggy
H001,Manipal Hospital,12.90889,77.707166,45,14,7,18,Medium,Stormy
H003,Sakra Hospital,12.867385,77.707104,54,11,5,14,Medium,Rainy
H003,Sakra Hospital,12.991588,77.584576,79,77,7,22,Low,Foggy
H003,Sakra Hospital,12.863047,77.681487,87,10,3,18,Low,Rainy
H001,Manipal Hospital,12.983914,77.661588,95,91,2,13,High,Stormy
H003,Sakra Hospital,12.803879,77.573976,28,23,9,13,Medium,Foggy
H001,Manipal Hospital,12.867739,77.600666,82,57,2,16,Low,Stormy
H002,Apollo Hospital,12.827071,77.681601,49,48,3,16,Low,Foggy
H001,Manipal Hospital,13.001683,77.706297,23,7,5,22,Medium,Foggy
H003,Sakra Hospital,12.900146,77.559369,28,23,7,19,Medium,Stormy
H003,Sakra Hospital,12.89884,77.518308,37,25,8,23,Low,Foggy
